id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,1,105875978,0,1,48432975
1,2,3,0,4,96336585,0,1,4207809
2,4,5,0,5,114427894,0,1,5180246
3,6,7,0,6,127857498,0,1,27117532
4,8,9,0,9,117901359,0,1,32761705
5,10,11,1,2,108312130,0,1,2579728
6,12,13,1,4,138931386,0,1,22613635
7,14,15,1,6,108479385,0,1,123898880
8,16,17,1,7,119818799,0,1,20527248
9,18,19,1,9,87146218,0,1,78041706
10,20,21,2,5,121630312,0,1,56002589
11,22,23,2,6,135319184,0,1,57972958
12,24,25,2,9,109073526,0,1,7776442
13,26,27,3,4,134205039,0,1,21878113
14,28,29,3,5,96719227,0,1,2735509
15,30,31,3,6,113542079,0,1,11708081
16,32,33,3,7,116032782,0,1,40393007
17,34,35,3,8,121783747,0,1,1582411
18,36,37,3,9,131493883,0,1,10848410
19,38,39,4,5,126045863,0,1,29120204
20,40,41,4,6,108402576,0,1,38867461
21,42,43,4,7,114029408,0,1,3324731
22,44,45,4,8,101013498,0,1,15788253
23,46,47,4,9,115311108,0,1,4015866
24,48,49,5,6,117207295,0,1,99271585
25,50,51,6,7,116264393,0,1,10223889
26,52,53,7,8,100565449,0,1,1333393
27,54,55,7,9,132213679,0,1,14932142
