id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,11,21149018,0,1,15196
1,2,3,0,13,17485068,0,1,32268
2,4,5,0,16,17127782,0,1,6174
3,6,7,0,22,13224026,0,1,19635
4,8,9,0,24,17985087,0,1,22185
5,10,11,0,27,17424663,0,1,25931
6,12,13,0,44,17034067,0,1,24477
7,14,15,1,3,18567724,0,1,22019
8,16,17,1,9,18757891,0,1,39050
9,18,19,1,13,16081914,0,1,14740
10,20,21,1,20,16404768,0,1,35227
11,22,23,1,48,17143679,0,1,31990
12,24,25,1,49,19241428,0,1,21049
13,26,27,2,26,19010145,0,1,36650
14,28,29,2,36,15650012,0,1,4942
15,30,31,2,44,15984944,0,1,12074
16,32,33,2,47,19326307,0,1,28589
17,34,35,3,13,20834341,0,1,49153
18,36,37,3,14,17944064,0,1,12273
19,38,39,3,18,16769796,0,1,18773
20,40,41,3,24,19972133,0,1,20085
21,42,43,3,44,17442762,0,1,17771
22,44,45,4,9,19306354,0,1,46615
23,46,47,4,11,20788328,0,1,25910
24,48,49,4,20,19134143,0,1,35543
25,50,51,5,13,18132287,0,1,15577
26,52,53,5,14,19318088,0,1,26094
27,54,55,5,16,16843364,0,1,18986
28,56,57,5,21,17679432,0,1,37671
29,58,59,5,24,16966881,0,1,23221
30,60,61,5,28,17632124,0,1,13883
31,62,63,5,39,17124308,0,1,10872
32,64,65,6,9,17665604,0,1,48440
33,66,67,6,38,17315034,0,1,20961
34,68,69,6,43,18160159,0,1,16245
35,70,71,6,45,18114608,0,1,65065
36,72,73,7,17,18533424,0,1,53424
37,74,75,7,39,20524988,0,1,39549
38,76,77,7,47,15215647,0,1,4811
39,78,79,8,24,20332113,0,1,6420
40,80,81,9,24,17572949,0,1,40603
41,82,83,9,31,15781776,0,1,39623
42,84,85,9,42,17689644,0,1,35895
43,86,87,9,44,18165309,0,1,19438
44,88,89,10,15,19921605,0,1,13268
45,90,91,10,16,16089057,0,1,14716
46,92,93,10,25,18391226,0,1,11582
47,94,95,10,35,18212075,0,1,8646
48,96,97,11,21,14968600,0,1,7984
49,98,99,11,24,15865640,0,1,34966
50,100,101,11,41,19080183,0,1,16519
51,102,103,11,46,19252021,0,1,30870
52,104,105,11,49,19957879,0,1,6805
53,106,107,12,22,18960879,0,1,30693
54,108,109,12,25,18711381,0,1,6693
55,110,111,12,32,18221161,0,1,15808
56,112,113,12,44,20176382,0,1,60536
57,114,115,12,46,16482481,0,1,13005
58,116,117,13,16,17744591,0,1,60178
59,118,119,13,19,18693637,0,1,10580
60,120,121,13,36,15160510,0,1,12764
61,122,123,14,32,20359698,0,1,11486
62,124,125,14,33,16572842,0,1,30955
63,126,127,14,39,17870851,0,1,86785
64,128,129,14,40,21882013,0,1,7072
65,130,131,15,16,16507012,0,1,50734
66,132,133,15,34,17047130,0,1,62182
67,134,135,15,36,20811066,0,1,16106
68,136,137,15,37,16055651,0,1,63705
69,138,139,15,43,17222296,0,1,4592
70,140,141,15,46,18928951,0,1,31531
71,142,143,17,19,18819707,0,1,6821
72,144,145,17,26,19068635,0,1,33058
73,146,147,17,29,18666911,0,1,18442
74,148,149,17,30,20421680,0,1,32584
75,150,151,17,33,19828695,0,1,20467
76,152,153,18,44,19071501,0,1,154372
77,154,155,19,20,16770957,0,1,12953
78,156,157,19,24,16715592,0,1,12371
79,158,159,19,48,14565078,0,1,37449
80,160,161,20,29,19237162,0,1,11647
81,162,163,20,47,14718582,0,1,14868
82,164,165,21,23,19582404,0,1,8188
83,166,167,21,26,21323456,0,1,48985
84,168,169,21,36,16089022,0,1,9686
85,170,171,21,45,16767927,0,1,18914
86,172,173,22,30,17142813,0,1,43138
87,174,175,22,36,19494558,0,1,41094
88,176,177,23,31,16445965,0,1,7173
89,178,179,23,33,17765025,0,1,22249
90,180,181,23,40,17058442,0,1,42321
91,182,183,23,45,17547701,0,1,17722
92,184,185,24,30,20324294,0,1,6518
93,186,187,24,37,16264431,0,1,13352
94,188,189,25,39,18129167,0,1,35886
95,190,191,26,45,18488891,0,1,21491
96,192,193,26,46,19545600,0,1,60398
97,194,195,27,35,15724667,0,1,15298
98,196,197,27,47,20006766,0,1,58658
99,198,199,29,30,18782598,0,1,71405
100,200,201,29,38,19573690,0,1,22628
101,202,203,29,43,18128973,0,1,20788
102,204,205,30,31,15049707,0,1,7424
103,206,207,30,42,16834855,0,1,25685
104,208,209,30,47,19471985,0,1,20708
105,210,211,31,33,18066230,0,1,44664
106,212,213,31,39,17912335,0,1,32100
107,214,215,31,40,21224755,0,1,70760
108,216,217,32,45,21963341,0,1,8288
109,218,219,33,40,17933279,0,1,31157
110,220,221,34,44,21479229,0,1,47662
111,222,223,34,49,14411571,0,1,15447
112,224,225,35,40,14311696,0,1,34066
113,226,227,35,49,19560699,0,1,20803
114,228,229,38,45,17528470,0,1,70411
115,230,231,39,42,19042147,0,1,46203
116,232,233,39,48,18929794,0,1,10971
117,234,235,40,47,17839073,0,1,2452
118,236,237,41,45,19227833,0,1,23287
119,238,239,42,46,18271299,0,1,23671
120,240,241,43,45,15242143,0,1,55575
121,242,243,44,47,18393963,0,1,5538
122,244,245,46,47,18334193,0,1,7696
123,246,247,46,48,21298997,0,1,15159
