channel_id,life_time
0,36.814773589316005
1,14.487767167542582
2,6.092703333359722
3,9.590872269607111
4,15.400986804196615
5,40.94341310141186
6,23.3779169738445
7,19.14557530285177
8,71.94891563059733
9,16.294894641746954
10,12.84599351527458
11,28.158941339011704
12,23.79169926646691
13,20.183015878753217
14,5.69002098943189
15,11.742091521040038
16,53.48694818539612
17,128.95207254797643
18,11.523431326106635
19,36.08328853366939
20,57.17123619691799
21,20.846794298532984
22,64.64083570329691
23,18.488059335908932
24,46.999560588389066
25,9.365557412678692
26,51.95449183377033
27,36.985262190001606
28,42.390439412435676
29,20.545906890721604
30,27.81630678792151
31,13.35662153337008
32,15.015990519341603
33,18.53442815183988
34,37.27156883085588
35,165.25609127669216
36,22.420497799806498
37,93.08482125417035
38,5.4945253280669215
39,10.10783700187191
40,34.87420553006421
41,28.702312674184682
42,29.87661347790947
43,12.746626684075105
44,26.757261754972017
45,13.208451401603153
46,29.82017309423847
47,9.3686791374738
48,24.862724379652228
49,20.773928014262065
50,13.27129295125528
51,38.023743424798674
52,9.625633070125136
53,26.312123624316648
54,6.683675221964841
55,12.626288778015885
56,87.37581541138358
57,18.904782229176682
58,122.60704274551277
59,14.850425369453184
60,21.0691343625652
61,10.555918863058938
62,22.156730892187706
63,24.000437546059974
64,19.352884655544297
65,73.63845813611682
66,60.992422985349506
67,14.057506307803132
68,90.48336374848748
69,9.125774202245532
70,21.06016519184593
71,5.854936798599563
72,40.95652080343158
73,28.019117044381808
74,29.576552881380284
75,20.555403140864435
76,51.212168892570425
77,44.110044790140385
78,22.650212894970522
79,26.1246732033756
80,12.247253373417388
81,10.836921713171595
82,31.44101496724102
83,31.107068172444727
84,9.302672286524121
85,15.368045692954539
86,19.15434325487615
87,32.15540424574012
88,10.777264480498678
89,22.908042683270267
90,43.89860020074219
91,19.30894987475094
92,7.061748385245235
93,17.296582847002117
94,43.10698305858469
95,19.93271440474332
96,41.194384354316036
97,22.339680658359423
98,17.169365936774128
99,44.88155571685902
100,16.818399394691482
101,78.24327211581576
102,6.5640648238898125
103,101.52918211733437
104,34.12629921223864
105,63.57298259571471
106,66.6628343815552
107,121.40982250863146
108,14.338558204740515
109,46.13050495677515
110,30.88300758961819
111,23.986296020226046
112,22.466958215781908
113,42.50083808357399
114,290.3394113950836
115,69.5224936319368
116,22.26415688324888
117,13.826509573766877
118,43.8908279119106
119,18.708699654750923
120,16.291217372834023
121,12.806173879612588
122,10.665093179307778
123,36.91901169274832
