channel_id,life_time,error,count
0,4.8475600000000005,0.3132902249735858,100
1,5.95433,0.4903469141444657,100
2,4.49244,0.30639639433909793,100
3,2.3789000000000002,0.14200260314515364,100
4,3.2393299999999994,0.19051202852051105,100
5,1.7890600000000003,0.08707851838427202,100
6,1.6586300000000003,0.07483197532472333,100
7,7.065110000000001,0.5337555157363716,100
8,3.98295,0.25714644946994697,100
9,3.37189,0.20858409474118586,100
10,3.0971999999999995,0.2397655125325575,100
11,1.6404400000000003,0.06325351266135344,100
12,1.4800599999999997,0.06761393320906571,100
13,2.49307,0.13807712211296988,100
14,2.2401400000000002,0.12693814006830256,100
15,2.2398,0.1494952541052725,100
16,1.8855099999999998,0.08196675483999595,100
17,8.68852,0.6455107892948033,100
18,1.5501600000000002,0.09821279114249834,100
19,4.82202,0.3362262452516163,100
20,1.9713700000000003,0.11245749121779305,100
21,1.61167,0.0792338223929655,100
22,1.72526,0.08944191368704048,100
23,1.5781300000000003,0.06629427374215664,100
24,3.5845499999999997,0.21546195226767995,100
25,3.1190100000000003,0.17516392407970313,100
26,2.12969,0.10049714194443542,100
27,2.10075,0.1332659659290398,100
28,1.1863299999999999,0.059740043613978056,100
29,1.52266,0.08715284300583659,100
30,1.0583399999999998,0.06659582752695548,100
31,1.1106699999999998,0.049710055431471806,100
32,1.13394,0.052545463781376985,100
33,3.61867,0.16684189225431365,100
34,2.64267,0.10519690209792301,100
35,1.81092,0.08892221171338464,100
36,4.78211,0.3084232986967749,100
37,2.58557,0.14181851025518497,100
38,1.6089799999999999,0.1017956776882005,100
39,0.9324300000000001,0.057773854389334287,100
40,2.34937,0.16223832879748237,100
41,1.2704499999999999,0.06400920461152443,100
42,1.6906700000000001,0.06922193013055905,100
43,1.65602,0.10111016168516397,100
44,2.04853,0.11304878721596265,100
45,5.393890000000002,0.47035646479983667,100
46,6.1277800000000004,0.5032956788171343,100
47,2.2465900000000003,0.14173029040752014,100
48,1.7476799999999997,0.10431179691674379,100
49,1.3208200000000005,0.07442648773118345,100
50,1.2836599999999998,0.04964786847388314,100
51,1.3668799999999999,0.06126299091621304,100
52,1.8615700000000002,0.0796894626095571,100
53,6.6825600000000005,0.5051873841100943,100
54,5.02022,0.3506087433536135,100
55,1.9960899999999997,0.11106753269520306,100
56,3.96325,0.25423299603906646,100
57,1.7262600000000001,0.1025451184796234,100
58,6.04058,0.43484990104172727,100
59,3.1727600000000002,0.16127644906805208,100
60,1.75622,0.10763089294435868,100
61,2.40453,0.15548965911275262,100
62,2.42884,0.12920534642188766,100
63,3.49448,0.2338747739624776,100
64,1.9605000000000001,0.0807829332223088,100
65,1.7333700000000005,0.09737665598591892,100
66,2.37368,0.13985893384407017,100
67,5.12937,0.3960850001338097,100
68,2.52207,0.1276682656379415,100
69,1.28992,0.07095792651987513,100
70,1.4935,0.08727114013234845,100
71,2.79765,0.1718667206733171,100
72,4.00642,0.3056820047631198,100
73,3.9258200000000003,0.2516403828402746,100
74,5.325220000000001,0.4148140874126624,100
75,2.82982,0.16435676461892282,100
76,2.77106,0.16634561600475078,100
77,5.46553,0.3749385249490908,100
78,3.1934899999999997,0.25589063308179144,100
79,2.04657,0.11248467296036381,100
80,2.4355599999999997,0.1349789874906461,100
81,1.5921,0.0956897648654233,100
82,2.39355,0.10101832247171796,100
83,9.263489999999997,0.6626907988639951,100
84,3.75885,0.30782094352886386,100
85,1.4748899999999998,0.06079615760062473,100
86,2.7318199999999995,0.20276452568435144,100
87,6.262499999999999,0.47505188358746664,100
88,4.29526,0.2894957480240427,100
89,10.690639999999998,0.7952317299403993,100
90,4.7623999999999995,0.31303077420598757,100
91,2.44186,0.16539870919689792,100
92,1.3977000000000002,0.05927080141182502,100
93,1.3588300000000002,0.06724316181590512,100
94,4.39163,0.3114427657387469,100
95,2.52025,0.14024312059776764,100
96,4.409059999999999,0.3334837272851555,100
97,4.34897,0.36519273252763396,100
98,5.3349199999999986,0.38996467139473034,100
99,2.51607,0.1374761588458159,100
100,2.7011099999999995,0.1261152583115937,100
101,4.00663,0.2642312368570378,100
102,3.11511,0.24181381180362713,100
103,2.90041,0.12369331113281751,100
104,4.10582,0.2211683188795357,100
105,8.63179,0.5922658113203901,100
106,4.9266,0.47208774184467034,100
107,10.239830000000001,0.8627195054077543,100
108,2.8213100000000004,0.21009998129224094,100
109,5.105119999999999,0.29402686927558164,100
110,2.21881,0.10509819569811843,100
111,3.1280699999999997,0.20453736590413008,100
112,2.12935,0.14919502161600431,100
113,4.57586,0.3807435893143836,100
114,2.54138,0.12543995916772296,100
115,3.26004,0.18555935218684078,100
116,3.7708600000000003,0.2539689355098375,100
117,2.64607,0.20154977660865814,100
118,2.51685,0.11379535700106573,100
119,5.32654,0.3321836463223317,100
120,2.93246,0.23433678218325005,100
121,3.1617,0.17840622046330112,100
122,3.61432,0.25022672794088163,100
123,3.43665,0.21998106708305606,100
