channel_id,life_time
0,6.476815555605911
1,6.922625333788398
2,5.696291042342287
3,2.5980915433503338
4,3.464833075385975
5,1.8082659780196544
6,2.0852513714876064
7,8.297462203739633
8,5.909524150561093
9,4.9857220472034225
10,3.9645137223554126
11,1.8176806797250462
12,1.5146335186777595
13,2.601657756906802
14,2.2488645664453237
15,2.3009768296380844
16,1.8452509063978728
17,9.043166352617598
18,2.3448440983740344
19,5.340326131348554
20,2.2747955512206626
21,1.8166376140095182
22,1.969139124549983
23,1.4469137193813413
24,3.989521214491316
25,3.4491996492873525
26,2.648923076089932
27,3.0194171683954956
28,1.5319128274725209
29,2.8263466537109534
30,2.384596796856164
31,1.1516484986631328
32,2.6265672291338635
33,4.918198486498298
34,3.1291266527858506
35,1.8977707115226394
36,4.106103582346753
37,2.7225030061892146
38,1.8046049639619088
39,1.2246347424048054
40,3.3402823780484012
41,1.4062570236401093
42,1.8227260827420657
43,2.067969058435738
44,2.1524325574815757
45,6.739483252085901
46,7.891365845865107
47,2.7145045392736926
48,2.5428410489610993
49,1.6921051026754073
50,1.23787515198226
51,1.5543365080588387
52,2.025258196622932
53,7.88685690015511
54,6.580418996777075
55,2.1682751895731975
56,4.6348894714345406
57,1.8331259514667608
58,6.517791824524444
59,3.5375529313145826
60,1.9313061329265473
61,2.8569342675731435
62,2.5411700991556083
63,4.206738596951246
64,1.9295933059647372
65,2.1570195058011357
66,3.4365917472529564
67,6.165138720325977
68,3.720424225430606
69,1.4693766993444333
70,1.6610150350790371
71,3.936389870215286
72,4.730958171991991
73,4.499504544895067
74,4.883201420785746
75,2.7169012779400914
76,3.7750950244619395
77,6.683804102643817
78,4.691630590830766
79,2.0048197201337516
80,2.922053784771966
81,1.7044983969071859
82,2.5079652298723834
83,10.872502935639563
84,4.071098131176641
85,1.4289792725833683
86,3.3200058893186504
87,6.770674762395874
88,5.056121148526001
89,9.397956980340409
90,5.5699152753166885
91,2.7400890781242824
92,1.6329363307430251
93,1.4081145633614476
94,4.8863869075207615
95,2.4960333001842465
96,5.009762975164153
97,5.123681499967454
98,6.729723950442726
99,3.00451286544029
100,2.7715682195024676
101,4.7488743846750205
102,3.796040515637959
103,2.890478191176144
104,4.827477511146449
105,8.669115491325519
106,4.861287981788967
107,11.389209258949123
108,3.2806912398615995
109,4.633656820277874
110,2.3181949166573927
111,3.2435434186251713
112,2.780704567434072
113,5.034557344126998
114,2.395707068918415
115,3.4831642035561647
116,3.922286549414893
117,3.301749290211834
118,3.3881538911334617
119,6.250373255128462
120,3.64139211189895
121,4.252758605700259
122,4.660128501355349
123,3.4990348769634974
