0,0,0,0,0,0.2976068833218531,0,0,0,0,0,0,0,0,0,0,0,0,0.3822731515360749,0,0,0,0,0,0,0.5037904431789448,0,0,0,0,0.3192127690327819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.3645165768769295,0,0.3578638856021679,0,0.5160044485764071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7107227555185878,0,0.3098547488985253,0.5408704188141564,0,0,0,0,0.4836066129976615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05790950851786553,0,0,0,0,0,0.3122341904032149,0,0,0,0,0,0,0.2917267545329727,0.555311684366596,0,0,0.2717029677053523,0,0,0,0,0,0.390820185439529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2588950104084928,0,0,0,0,0.3935391974176325
0,0,0.13588973496998588,0,0.4547024170256652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4714736960710948,0,0,0,0,0,0.3841634283358599,0,0.444691395994275,0,0,0,0,0,0,0,0,0,0,0.3021442041235393,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568622450013091,0,0.3577071072907977,0,0,0,0,0,0,0,0,0,0.3794219738213559,0.46957119218403354,0,0,0,0,0,0
0,0,0,0,0,0,0.45615278051094543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30889865509370573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5178303440220636,0,0,0,0,0,0,0,0,0
0.11599541756037239,0,0.1410938296780044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35241187506537186,0.30826206411753276,0
0,0,0,0,0.14974671724350436,0.0584966364180117,0,0,0,0,0,0,0,0.07256306349209302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.3474333120331241,0,0,0,0,0,0,0,0.41607838958057247,0,0.43520818303761866,0.29222030909964725,0,0.3590753214461079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.05436072032308521,0,0,0,0,0,0,0,0,0,0,0,0.2788544006483826,0,0.3697501446361099,0,0,0,0.3117061964683879,0,0,0,0,0,0,0,0,0.5289299225089396,0,0,0,0.4211962365839491,0,0,0,0,0,0.272731328505906,0,0,0,0,0,0
0.1543901502611189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3669604857542945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36138525777005887,0,0,0,0,0.33263093762469187,0.33455493197667024,0,0,0,0,0,0.38269794421207814,0,0,0,0,0,0.2702558400671263,0
0,0,0,0,0,0,0,0,0,0,0,0.093573550964531,0,0,0,0,0,0,0,0,0,0.4838403065569421,0,0,0.26531015579910566,0,0,0,0,0,0,0,0.33466746055820845,0,0.5788537275209821,0,0,0,0,0,0,0,0,0,0.37155491742638874,0,0.3507847656083492,0,0.5768207287301906,0
0,0,0.03977448386724297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3860988854809757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3823079101970589,0,0,0,0,0,0.1764992222970798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5412656996041998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05176752354819683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5290522444232253,0,0,0,0,0,0,0,0,0,0,0,0,0.4346273189922304,0,0,0,0,0,0,0,0,0,0,0,0,0.42530659462498244,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12437088032300306,0,0,0,0,0.5617844386275305,0,0,0,0.42205620321070964,0,0,0,0,0,0,0,0.48995373628617295,0,0,0,0.6291994168530118,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.016227892271343552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4897122812930957,0,0,0,0,0,0,0.3652538430158485,0,0,0,0,0,0,0,0,0
0,0.17049970046782142,0,0,0,0,0,0,0,0.02363627098722959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396394187858725,0,0,0,0,0,0,0,0,0,0,0,0.38401482117638114,0,0,0,0,0.282550139294022,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.15844504604940737,0,0,0,0,0.365007644201209,0,0.47348835729964517,0,0,0,0,0,0,0,0,0,0,0,0,0.40537269298770806,0,0,0,0.38760981283774576,0.4566038299932963,0,0,0,0,0,0,0,0,0.40053320278809657,0.422157318726161,0
0,0,0,0,0,0,0,0,0,0.16189531862450146,0,0,0,0,0,0,0,0,0,0,0,0,0.4000455373106796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49820103437271845,0,0.6360894041980601,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03297212718446843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4497524219381458,0.3734176055028933,0,0,0,0,0,0,0,0.36907703576532747,0,0,0,0,0.3570987200609883,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.07045770508870015,0,0,0,0,0.13466642396385803,0,0,0,0,0,0,0.16275487832437296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4478138354160698,0.3344628050195339,0,0,0.36348363269654466,0
0,0.28210871176313046,0,0,0,0,0,0.03629500831274504,0,0,0,0,0.15046976988275346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526312468677036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39720980664629685,0.3968170880924383,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.029240316081540846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3272233228479642,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1704497456101042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46469312362925624,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.17853870679118458,0,0,0,0,0,0,0,0,0,0,0.16452453551246637,0,0,0,0.007075976621055705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.010636303065552341,0,0,0,0,0.08463056444182826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30121435014202924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.019212880836175852,0,0,0,0,0,0,0,0.057354438950793944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38053271365923735,0,0,0.31875741878426556,0,0,0,0.28780218578076183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18481637337422563,0.11215065450697576,0,0,0,0,0,0,0,0,0.33332694678478536,0,0,0,0,0,0.5049965623396206,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.15947511363973882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5533662981417027,0,0,0,0,0,0,0,0,0.1695263791433348,0,0,0,0,0,0,0,0,0.2099245020094211
0,0,0.06850710418159674,0,0,0,0,0,0.12836882647412978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.04980701895631624,0,0,0,0,0,0,0.09593489043305255,0,0,0,0,0,0,0,0.05649642259988455,0.12162729805227307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16930631003017604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006488108455129385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3716038218771562,0,0,0,0,0,0,0,0.3225847285670505,0
0.07088222593504313,0,0,0,0,0,0,0,0,0,0.030767757492557293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29540284688288465,0.03692715938632882,0,0,0,0,0,0,0.008913732312709227,0,0,0,0,0,0,0,0,0,0,0,0.40156382460819573,0,0,0,0
0,0.3725128836233481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063990215256303495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004182355686062511,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637240583678827,0.16563476669305732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5313282136582247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12920942279313408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05510138634016699,0,0,0,0,0,0,0,0,0,0,0,0.43208065910281795,0,0
0,0,0,0,0,0,0,0,0,0,0,0.03997398737420256,0,0,0,0,0.0028928157922806647,0,0,0,0,0,0.08087022114031357,0,0,0,0,0.24423587198864627,0,0.13657441078180804,0,0,0,0,0,0.03854203673279322,0.14422283847965772,0,0,0,0,0,0,0,0,0,0,0,0.2723575485215934,0
0,0,0,0,0,0,0,0,0,0,0.033976178714823,0,0.07101873200644973,0,0,0,0,0,0,0.09289588516822825,0,0,0,0,0,0,0,0.2016099602850444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5055026343245526,0,0,0,0.5018090801470904,0
0,0,0,0,0,0,0,0.25917498459259136,0,0,0,0,0,0,0,0,0,0,0.3081774971919201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08319403518195154,0,0,0.13797053453750152,0,0,0,0,0,0.31583904144389413,0,0,0,0,0,0
0,0.02845600953337829,0,0,0,0,0,0.22011813336782543,0,0,0,0,0,0.10776103966741074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444611630388684,0,0,0
0,0,0.04096456842905826,0.13088464578349324,0.12527580896226975,0,0,0,0,0.12930379912652287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025020117145381868,0,0,0,0,0,0,0,0,0.02063784208298551,0,0,0,0,0,0,0,0,0,0,0,0,0.40819212773402824
0.08390382862343393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06260013815818302,0,0,0,0.06531220522176531,0,0,0,0,0,0.5316414224748236,0,0.2421643357408233
0,0,0,0.007184060419756125,0,0,0,0,0,0,0,0,0,0,0.10054201808654342,0,0,0,0.054554895176441465,0,0,0.07997021475134554,0,0,0,0,0,0,0,0,0,0,0,0,0.04098341528141192,0,0,0,0,0,0,0,0,0,0,0.35289926448473413,0,0,0,0.5230457622863107
0,0,0.008231219955953412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08876791157152086,0.14637917551517854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12171381076247534,0,0.026995656024966147,0,0,0,0,0,0,0.29210153752724144,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09311202968845969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020666621098562918,0,0,0,0.10602220972726975,0,0,0,0,0,0,0,0.19978557997875604,0.2408829192247994,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29266979256359227,0,0,0,0.19599967644058397,0,0,0.15445301541068163,0,0,0,0,0,0,0
0,0,0,0,0,0,0.12706287951414102,0,0,0,0,0,0,0,0.06593545918858007,0,0,0,0,0,0.12104186182129034,0,0,0,0.11884917253805871,0,0.019375750541566733,0,0,0,0,0,0,0,0,0.01746326552202855,0,0,0,0,0.24524447444896158,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.04070456072572522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17853052094021424,0.10775706081608816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
