id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,1,18000000,0,1,699
1,2,3,0,2,18000000,0,1,877
2,4,5,0,4,18000000,0,1,5056
3,6,7,0,5,18000000,0,1,3320
4,8,9,0,6,18000000,0,1,1324
5,10,11,0,7,18000000,0,1,1325
6,12,13,0,8,18000000,0,1,1674
7,14,15,0,9,18000000,0,1,703
8,16,17,1,3,18000000,0,1,2294
9,18,19,1,4,18000000,0,1,2812
10,20,21,1,5,18000000,0,1,1450
11,22,23,1,7,18000000,0,1,2016
12,24,25,1,8,18000000,0,1,8224
13,26,27,2,4,18000000,0,1,5204
14,28,29,2,5,18000000,0,1,1062
15,30,31,2,6,18000000,0,1,1448
16,32,33,2,7,18000000,0,1,3107
17,34,35,2,8,18000000,0,1,1480
18,36,37,2,9,18000000,0,1,1359
19,38,39,3,4,18000000,0,1,1637
20,40,41,3,5,18000000,0,1,1690
21,42,43,3,6,18000000,0,1,1946
22,44,45,3,7,18000000,0,1,1630
23,46,47,3,8,18000000,0,1,2306
24,48,49,4,5,18000000,0,1,3972
25,50,51,4,6,18000000,0,1,1615
26,52,53,4,7,18000000,0,1,13343
27,54,55,4,8,18000000,0,1,3212
28,56,57,4,9,18000000,0,1,1368
29,58,59,5,6,18000000,0,1,13453
30,60,61,6,8,18000000,0,1,3164
31,62,63,6,9,18000000,0,1,9203
32,64,65,7,8,18000000,0,1,2212
33,66,67,7,9,18000000,0,1,4162
