id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,1,18000000,0,1,715
1,2,3,0,2,18000000,0,1,1346
2,4,5,0,4,18000000,0,1,3238
3,6,7,0,5,18000000,0,1,2383
4,8,9,0,6,18000000,0,1,1980
5,10,11,0,7,18000000,0,1,2203
6,12,13,0,8,18000000,0,1,1071
7,14,15,0,9,18000000,0,1,823
8,16,17,1,3,18000000,0,1,1254
9,18,19,1,4,18000000,0,1,4142
10,20,21,1,5,18000000,0,1,2012
11,22,23,1,7,18000000,0,1,1130
12,24,25,1,8,18000000,0,1,4209
13,26,27,2,4,18000000,0,1,14258
14,28,29,2,5,18000000,0,1,2779
15,30,31,2,6,18000000,0,1,3115
16,32,33,2,7,18000000,0,1,2381
17,34,35,2,8,18000000,0,1,1929
18,36,37,2,9,18000000,0,1,1439
19,38,39,3,4,18000000,0,1,1447
20,40,41,3,5,18000000,0,1,9179
21,42,43,3,6,18000000,0,1,3594
22,44,45,3,7,18000000,0,1,3806
23,46,47,3,8,18000000,0,1,3979
24,48,49,4,5,18000000,0,1,2731
25,50,51,4,6,18000000,0,1,3035
26,52,53,4,7,18000000,0,1,3747
27,54,55,4,8,18000000,0,1,5083
28,56,57,4,9,18000000,0,1,1116
29,58,59,5,6,18000000,0,1,13273
30,60,61,6,8,18000000,0,1,10642
31,62,63,6,9,18000000,0,1,4527
32,64,65,7,8,18000000,0,1,2530
33,66,67,7,9,18000000,0,1,4696
