id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,1,18000000,0,1,786
1,2,3,0,2,18000000,0,1,977
2,4,5,0,4,18000000,0,1,1363
3,6,7,0,5,18000000,0,1,737
4,8,9,0,6,18000000,0,1,2652
5,10,11,0,7,18000000,0,1,1992
6,12,13,0,8,18000000,0,1,2022
7,14,15,0,9,18000000,0,1,1849
8,16,17,1,3,18000000,0,1,1450
9,18,19,1,4,18000000,0,1,4991
10,20,21,1,5,18000000,0,1,2511
11,22,23,1,7,18000000,0,1,1587
12,24,25,1,8,18000000,0,1,3000
13,26,27,2,4,18000000,0,1,9241
14,28,29,2,5,18000000,0,1,869
15,30,31,2,6,18000000,0,1,2483
16,32,33,2,7,18000000,0,1,2357
17,34,35,2,8,18000000,0,1,1419
18,36,37,2,9,18000000,0,1,2321
19,38,39,3,4,18000000,0,1,1235
20,40,41,3,5,18000000,0,1,4139
21,42,43,3,6,18000000,0,1,1232
22,44,45,3,7,18000000,0,1,1862
23,46,47,3,8,18000000,0,1,1214
24,48,49,4,5,18000000,0,1,1834
25,50,51,4,6,18000000,0,1,17688
26,52,53,4,7,18000000,0,1,5400
27,54,55,4,8,18000000,0,1,3548
28,56,57,4,9,18000000,0,1,1126
29,58,59,5,6,18000000,0,1,30789
30,60,61,6,8,18000000,0,1,3144
31,62,63,6,9,18000000,0,1,5549
32,64,65,7,8,18000000,0,1,2615
33,66,67,7,9,18000000,0,1,16762
