channel_id,life_time,error,count
0,1.068125,0.20723261669407883,8
1,1.381,0.2261601340864477,8
2,1.214375,0.11517865708053293,8
3,0.588625,0.12034571781694185,8
4,1.0038749999999999,0.21269722006146438,8
5,0.5253749999999999,0.059610437818179124,8
6,0.578,0.08335428903181887,8
7,1.547625,0.2532383966677941,8
8,0.574125,0.06033796418404419,8
9,1.1801249999999999,0.30173490214404264,8
10,0.86025,0.08161375305363675,8
11,0.606875,0.06671146769390553,8
12,0.53525,0.036891627607087224,8
13,1.084,0.14817008807448281,8
14,0.822125,0.1609261707177394,8
15,0.579375,0.12630394113753934,8
16,0.676375,0.08325205280877462,8
17,1.791125,0.35255431485357686,8
18,0.39375,0.029606138510450835,8
19,0.993125,0.19691157894312614,8
20,0.70825,0.10549048387176921,8
21,0.657625,0.08770029530665789,8
22,0.797375,0.13210707512043024,8
23,0.548375,0.0478336758662242,8
24,1.338,0.132309769102663,8
25,1.096,0.16832288540183715,8
26,0.670625,0.08742388430443365,8
27,0.489,0.035599771768931324,8
28,0.474875,0.03582048885589084,8
29,0.45725000000000005,0.04524922305962832,8
30,0.38849999999999996,0.06971213129721397,8
31,0.47225,0.05265772438588663,8
32,0.37175,0.055580670538416505,8
33,1.1375,0.11883917704191661,8
34,0.69475,0.060179613969350114,8
35,0.6588750000000001,0.07817117385504072,8
36,0.961125,0.13972254174568613,8
37,0.7112499999999999,0.08402487540901205,8
38,0.38949999999999996,0.044515446757277415,8
39,0.1925,0.015634497113754572,8
40,0.6005,0.07159237913353626,8
41,0.560125,0.08612571434754548,8
42,0.74475,0.0912359150088385,8
43,0.563125,0.053530492916421014,8
44,0.645875,0.07710938608155948,8
45,1.9269999999999998,0.48351602868984606,8
46,1.2185000000000001,0.1527469312294031,8
47,0.594,0.06246298904151162,8
48,0.57525,0.028900016219718636,8
49,0.354625,0.0217693430510661,8
50,0.571625,0.042283617357967374,8
51,0.612375,0.0864490343894887,8
52,0.63875,0.06968046489153182,8
53,0.82725,0.1141736273729621,8
54,1.3006250000000001,0.2097393425108294,8
55,0.772375,0.08158966262263254,8
56,2.09225,0.3968457961696205,8
57,0.5363749999999999,0.06933927852865936,8
58,2.265375,0.5312150264223283,8
59,0.82725,0.11742321294147934,8
60,0.6268750000000001,0.08269946294792367,8
61,0.5509999999999999,0.04750657849182574,8
62,0.702625,0.0507136376813476,8
63,1.069875,0.13842805413598427,8
64,0.709625,0.07529378657548709,8
65,0.47775,0.04612779463078633,8
66,0.818125,0.08703904251469566,8
67,1.9871250000000003,0.3853927962765716,8
68,0.7835,0.11210430411005637,8
69,0.426875,0.037760941088312405,8
70,0.45099999999999996,0.048216309481336296,8
71,0.719125,0.12120881226987994,8
72,1.0303749999999998,0.1597266158061173,8
73,0.8534999999999999,0.0666888765087552,8
74,1.0365,0.15792007472136024,8
75,1.2733750000000001,0.24213793444414075,8
76,0.7086250000000001,0.07883367330573275,8
77,1.911,0.376250332225767,8
78,0.6868749999999999,0.06151408311821774,8
79,0.796625,0.0877222066917779,8
80,0.7875,0.09076497810279029,8
81,0.496,0.07647671214167093,8
82,0.884125,0.13573312941899998,8
83,1.9332500000000001,0.4171791712651772,8
84,1.389875,0.3101473660566457,8
85,0.740125,0.08121834719984763,8
86,0.5265,0.046157339611377086,8
87,1.199125,0.20483785031549956,8
88,1.2465,0.3326788053062593,8
89,4.2615,1.027404299071208,8
90,1.7514999999999998,0.3237180968836929,8
91,0.663625,0.06368377381150554,8
92,0.453375,0.030279395583052843,8
93,0.412875,0.03535774203586819,8
94,1.33975,0.3466500734710725,8
95,0.760625,0.06882835024083463,8
96,1.24925,0.21715660751517554,8
97,1.346875,0.31895088951416173,8
98,1.27575,0.15720565253037183,8
99,0.95675,0.1174435702263006,8
100,1.06825,0.1274660187559806,8
101,1.0671249999999999,0.1576280667326571,8
102,1.34325,0.21105580941424,8
103,0.88625,0.10556096431683447,8
104,0.983,0.1351640207303704,8
105,3.1405000000000003,0.6431544089485821,8
106,1.0615,0.11277854405869939,8
107,1.9442499999999998,0.23690133428813775,8
108,1.0467499999999998,0.15166727048872475,8
109,1.672375,0.4094048629375022,8
110,0.731875,0.03417850087225887,8
111,1.004375,0.19422682756734455,8
112,0.5705,0.07096742210338487,8
113,1.3675000000000002,0.16809493225555613,8
114,0.926,0.12327953500074537,8
115,1.4133749999999998,0.15883894530899845,8
116,0.941,0.1935172795902216,8
117,0.932,0.10646713107809377,8
118,1.013875,0.14518452025569048,8
119,1.8475,0.4427953463508848,8
120,0.881875,0.12874277133833573,8
121,0.9008750000000001,0.1493769808969073,8
122,1.349875,0.25610992741765204,8
123,0.8554999999999999,0.07546750128366514,8
