channel_id,life_time
0,1.9774836614149798
1,3.107511177571578
2,2.669281794886833
3,0.9870264236281
4,1.5280269679385654
5,0.5916860710876928
6,0.545306903564656
7,3.2188920141981288
8,2.580550904897222
9,1.898429753041668
10,1.4151891683270776
11,0.5919475857875582
12,0.46503924407111547
13,0.9611240930157071
14,0.8866233165386127
15,0.8893796686265896
16,0.6797970714082531
17,3.2843095042713437
18,0.5210360633285799
19,1.7431575438716183
20,0.8141581738697531
21,0.683017508594872
22,0.8260029381446857
23,0.544833200510462
24,1.1572104788595836
25,1.0553877332974697
26,1.058404581390034
27,1.7643746831424094
28,0.6053476351683439
29,1.2835419832252932
30,0.9136612322660752
31,0.4150466102634779
32,1.200720780661323
33,1.2239787604161283
34,0.8823568338750879
35,0.648449907330389
36,1.3245556920447625
37,0.8088513932495928
38,0.5506837912850717
39,0.3378064787786729
40,1.4619555053711781
41,0.45487349680962286
42,0.6062190744820672
43,0.7419635079125224
44,0.7362149748363215
45,2.7423413674214294
46,2.6876954277137965
47,0.7273843278288282
48,0.9406638592877792
49,0.6370681452883732
50,0.5123158571664025
51,0.6263270510636693
52,0.4861215098972829
53,3.636703261560673
54,2.566927830947036
55,0.8107793700296619
56,2.558604178414344
57,0.5549035025269586
58,3.531823852979475
59,1.104469466431184
60,0.6580362703494296
61,0.9257858896159359
62,0.7491067521331777
63,1.1295545705765075
64,0.664529378278907
65,0.6328157025231627
66,1.0736178784148942
67,3.3486006349816613
68,1.4827319800412824
69,0.483362502639912
70,0.591612700053539
71,1.3207772341246478
72,1.5370970937672332
73,1.3897140934772454
74,1.7958136211877551
75,1.0400750856270344
76,1.1111173777946042
77,3.127310681577155
78,2.1177608342592
79,0.6335551557257874
80,0.9565558352653527
81,0.5451916643627925
82,1.2193610705299749
83,3.1916232952714694
84,2.3411210494275507
85,0.5189946077118235
86,0.9404935700743938
87,2.599990233286544
88,2.4713923350038263
89,2.665239247982963
90,2.7341306396005125
91,0.7807210210770472
92,0.5097131543125701
93,0.4483772416704847
94,2.2517220141010683
95,0.9722671573733147
96,1.6955921926633777
97,1.331483739172589
98,2.127142694622955
99,1.2347745315884502
100,1.0187298919049783
101,1.5416948358158016
102,1.210656838952363
103,0.9433862251815808
104,1.9555671835483346
105,2.880098676027783
106,1.9811399264366854
107,1.8959622240129024
108,1.4287202540382202
109,1.8895566518922657
110,0.6371987440641688
111,1.3330228039033258
112,1.2761531002982236
113,2.986047820065753
114,0.9159929611769024
115,1.5352182894981152
116,1.3576625852315916
117,1.4134570862231148
118,0.9339708079159194
119,2.2429006766387376
120,1.7925008102729347
121,2.0724809982869927
122,1.6013727885084723
123,0.8099155855115595
