id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,18275890,0,1,7190121
1,2,3,0,10,18333023,0,1,8738321
2,4,5,0,14,17721652,0,1,9614035
3,6,7,0,20,16086899,0,1,2256795
4,8,9,0,21,17406539,0,1,4330731
5,10,11,0,27,19720880,0,1,26582810
6,12,13,0,36,17517595,0,1,6063665
7,14,15,0,57,18009414,0,1,9462862
8,16,17,0,72,18820583,0,1,15541945
9,18,19,0,73,20599408,0,1,4726796
10,20,21,0,92,18476679,0,1,10151937
11,22,23,1,3,16196422,0,1,3882979
12,24,25,1,15,14651827,0,1,3412827
13,26,27,1,26,16520131,0,1,12324153
14,28,29,1,27,16777237,0,1,16238755
15,30,31,1,28,15792970,0,1,19626524
16,32,33,1,34,19331272,0,1,22505706
17,34,35,1,43,19358978,0,1,5740158
18,36,37,1,53,19652001,0,1,8357167
19,38,39,1,54,20309658,0,1,21790499
20,40,41,1,71,19674074,0,1,5982997
21,42,43,1,82,20099210,0,1,7315911
22,44,45,1,84,17452722,0,1,1987403
23,46,47,2,9,21308261,0,1,18465246
24,48,49,2,26,18460351,0,1,23118939
25,50,51,2,43,18082393,0,1,5033056
26,52,53,2,44,15907967,0,1,3752295
27,54,55,2,54,16516748,0,1,5032855
28,56,57,2,63,16878502,0,1,20999827
29,58,59,2,65,18929675,0,1,4378234
30,60,61,2,68,17657980,0,1,14952184
31,62,63,2,86,20394149,0,1,4349117
32,64,65,2,87,18319160,0,1,7275293
33,66,67,2,93,18705950,0,1,6251410
34,68,69,3,12,17926114,0,1,13924335
35,70,71,3,31,18418046,0,1,6995232
36,72,73,3,33,15569465,0,1,4121381
37,74,75,3,35,16880125,0,1,4818174
38,76,77,3,36,16190273,0,1,4127275
39,78,79,3,45,15105402,0,1,18154544
40,80,81,3,59,18750336,0,1,3794441
41,82,83,3,73,18775328,0,1,8138490
42,84,85,3,83,14482897,0,1,3080662
43,86,87,3,87,13762997,0,1,9881072
44,88,89,3,97,18987819,0,1,30048495
45,90,91,4,19,15344844,0,1,36268689
46,92,93,4,20,19886435,0,1,16416452
47,94,95,4,42,15927830,0,1,3174975
48,96,97,4,49,17342076,0,1,21918383
49,98,99,4,79,16159795,0,1,1589427
50,100,101,4,82,20099884,0,1,25687770
51,102,103,5,24,19767428,0,1,12214374
52,104,105,5,35,15837082,0,1,5604251
53,106,107,5,52,15480991,0,1,2674472
54,108,109,5,84,20062648,0,1,8667200
55,110,111,5,90,17278535,0,1,2948696
56,112,113,6,8,17143771,0,1,5892674
57,114,115,6,30,16648231,0,1,24643019
58,116,117,6,59,19193604,0,1,6520607
59,118,119,6,61,19731057,0,1,14795161
60,120,121,6,65,19965673,0,1,5728474
61,122,123,6,74,16774053,0,1,14450481
62,124,125,6,89,17330825,0,1,3046722
63,126,127,7,9,19695729,0,1,23840524
64,128,129,7,12,16804702,0,1,5123125
65,130,131,7,18,18365350,0,1,6883085
66,132,133,7,19,18965583,0,1,10926255
67,134,135,7,21,18917711,0,1,7234964
68,136,137,7,24,16912833,0,1,12505084
69,138,139,7,25,16666933,0,1,2052853
70,140,141,7,36,20590577,0,1,34056855
71,142,143,7,43,16996592,0,1,1209128
72,144,145,7,60,18901726,0,1,21470289
73,146,147,7,61,15865969,0,1,29779327
74,148,149,7,66,17722060,0,1,7897397
75,150,151,7,73,16662861,0,1,30265963
76,152,153,7,75,19533619,0,1,12115240
77,154,155,7,77,18516150,0,1,10547823
78,156,157,7,78,16534430,0,1,13786055
79,158,159,8,18,17574348,0,1,3996047
80,160,161,8,21,18461763,0,1,29299296
81,162,163,8,35,19891027,0,1,3459455
82,164,165,8,67,16979543,0,1,17640312
83,166,167,8,68,20435842,0,1,20047103
84,168,169,8,75,18966686,0,1,16166463
85,170,171,8,76,19586468,0,1,5758460
86,172,173,8,81,15442034,0,1,4492436
87,174,175,9,18,15746019,0,1,2364698
88,176,177,9,24,21352389,0,1,26161275
89,178,179,9,69,17706125,0,1,6764616
90,180,181,9,87,17715247,0,1,4940800
91,182,183,9,91,17671068,0,1,7987131
92,184,185,9,98,16741099,0,1,2567279
93,186,187,10,29,14278553,0,1,18784298
94,188,189,10,53,17764674,0,1,22836374
95,190,191,10,88,16673006,0,1,10072061
96,192,193,11,12,17641758,0,1,11365180
97,194,195,11,22,14534043,0,1,4142281
98,196,197,11,23,19729155,0,1,1924108
99,198,199,11,26,15155924,0,1,22128945
100,200,201,11,33,17664638,0,1,14472562
101,202,203,11,39,18686027,0,1,4291058
102,204,205,11,40,18348906,0,1,34539171
103,206,207,11,45,20175128,0,1,10404785
104,208,209,11,46,16386043,0,1,4617162
105,210,211,11,73,17437848,0,1,15411673
106,212,213,11,92,18991127,0,1,3945887
107,214,215,12,27,17495538,0,1,10378571
108,216,217,12,41,15437210,0,1,24288058
109,218,219,12,43,16897890,0,1,31455753
110,220,221,12,45,20701404,0,1,28756289
111,222,223,12,46,15219111,0,1,9107349
112,224,225,12,71,18096738,0,1,58168420
113,226,227,12,80,18101879,0,1,4677567
114,228,229,12,89,17232776,0,1,4310252
115,230,231,12,95,17953271,0,1,4782571
116,232,233,13,28,18013696,0,1,15088422
117,234,235,13,29,17937328,0,1,17678939
118,236,237,13,39,18909126,0,1,10547227
119,238,239,13,46,18076319,0,1,2412515
120,240,241,13,77,18357098,0,1,17921803
121,242,243,14,37,19746760,0,1,47953854
122,244,245,14,39,18639284,0,1,10428138
123,246,247,14,46,15793725,0,1,22286536
124,248,249,14,58,16379529,0,1,4740947
125,250,251,14,68,18606815,0,1,19792674
126,252,253,14,89,20587525,0,1,15385242
127,254,255,15,22,19393994,0,1,39516281
128,256,257,15,27,15674699,0,1,21841534
129,258,259,15,33,18928642,0,1,15447644
130,260,261,15,35,19202083,0,1,4459805
131,262,263,15,48,17655632,0,1,2065702
132,264,265,15,56,20578906,0,1,21755164
133,266,267,15,88,14467794,0,1,5209802
134,268,269,16,18,22225466,0,1,17138778
135,270,271,16,31,17077396,0,1,4023499
136,272,273,16,32,17179543,0,1,8495913
137,274,275,16,40,16364078,0,1,19365270
138,276,277,16,44,16134177,0,1,9183257
139,278,279,16,56,19526111,0,1,6334251
140,280,281,16,64,16370648,0,1,9187710
141,282,283,16,68,20599392,0,1,9322078
142,284,285,16,81,14031463,0,1,16935684
143,286,287,16,88,18394475,0,1,3068385
144,288,289,16,90,17773394,0,1,13459698
145,290,291,16,93,18180389,0,1,30647833
146,292,293,16,95,17373731,0,1,19451367
147,294,295,16,97,17276370,0,1,27553149
148,296,297,17,30,17956587,0,1,4199446
149,298,299,17,31,19622830,0,1,17628962
150,300,301,17,39,17776917,0,1,4112614
151,302,303,17,63,14707703,0,1,10299144
152,304,305,17,77,16320383,0,1,10651221
153,306,307,17,81,18679668,0,1,2852296
154,308,309,17,87,20334572,0,1,7012304
155,310,311,18,27,17334913,0,1,18216738
156,312,313,18,40,23031220,0,1,7131566
157,314,315,18,45,17915098,0,1,7664188
158,316,317,18,56,20200522,0,1,12169924
159,318,319,18,58,17836831,0,1,7267370
160,320,321,18,74,18360648,0,1,3557039
161,322,323,18,75,18097283,0,1,9287653
162,324,325,18,76,17937630,0,1,20964364
163,326,327,18,79,16753147,0,1,17139175
164,328,329,18,80,18286798,0,1,22793478
165,330,331,18,83,19247267,0,1,11960226
166,332,333,18,84,17069537,0,1,4050000
167,334,335,18,98,18672242,0,1,15015946
168,336,337,19,25,19001435,0,1,2653975
169,338,339,19,31,17855634,0,1,7145487
170,340,341,19,49,18235871,0,1,3602570
171,342,343,19,66,18267610,0,1,15725643
172,344,345,19,78,19057474,0,1,50753331
173,346,347,19,88,21237560,0,1,24576361
174,348,349,20,22,18236793,0,1,4933604
175,350,351,20,39,18243963,0,1,12590553
176,352,353,20,49,16027018,0,1,2640832
177,354,355,20,52,17309163,0,1,9017027
178,356,357,20,53,18684853,0,1,24031205
179,358,359,20,72,20061802,0,1,58285600
180,360,361,20,79,20640763,0,1,14945363
181,362,363,20,84,17627455,0,1,5898974
182,364,365,20,92,20982894,0,1,5015689
183,366,367,20,95,17609935,0,1,4530358
184,368,369,20,96,19288723,0,1,59839102
185,370,371,21,22,18055321,0,1,37249485
186,372,373,21,32,18029183,0,1,45343452
187,374,375,21,33,16425191,0,1,26464186
188,376,377,21,36,18591276,0,1,2714004
189,378,379,21,47,17432917,0,1,11879447
190,380,381,21,71,20631793,0,1,7875252
191,382,383,21,79,17699168,0,1,4154338
192,384,385,21,85,15722346,0,1,3996116
193,386,387,21,92,16089249,0,1,13499224
194,388,389,22,26,18432565,0,1,47520771
195,390,391,22,29,17791502,0,1,38144848
196,392,393,22,53,16107045,0,1,7635250
197,394,395,22,64,19262600,0,1,9435472
198,396,397,22,66,18156294,0,1,14493341
199,398,399,22,72,21796464,0,1,31654684
200,400,401,22,85,16896532,0,1,31748761
201,402,403,22,92,19136336,0,1,9368210
202,404,405,23,38,18787223,0,1,19824154
203,406,407,23,43,16812556,0,1,6199840
204,408,409,23,99,18493322,0,1,2954799
205,410,411,24,31,16833025,0,1,8679421
206,412,413,24,65,20343615,0,1,9340877
207,414,415,24,73,16642694,0,1,5447224
208,416,417,24,80,20981170,0,1,78641738
209,418,419,24,82,16004908,0,1,7197906
210,420,421,25,30,22158316,0,1,24732840
211,422,423,25,32,18857187,0,1,22585209
212,424,425,25,37,16966480,0,1,7268200
213,426,427,25,40,20179649,0,1,10212768
214,428,429,25,50,16342064,0,1,7715657
215,430,431,25,61,15361464,0,1,8711517
216,432,433,25,65,16389915,0,1,11165438
217,434,435,25,66,14473440,0,1,8894060
218,436,437,25,72,17368564,0,1,12250139
219,438,439,25,84,18502729,0,1,2768209
220,440,441,25,88,17958606,0,1,8277641
221,442,443,25,93,15606102,0,1,4745071
222,444,445,26,29,19450061,0,1,9442566
223,446,447,26,56,15069008,0,1,12409508
224,448,449,26,79,16334767,0,1,29919386
225,450,451,26,81,18092524,0,1,5924384
226,452,453,26,98,20178751,0,1,32568007
227,454,455,27,28,16890415,0,1,6417216
228,456,457,27,35,18785557,0,1,19110653
229,458,459,27,46,18790008,0,1,8230728
230,460,461,27,54,17399924,0,1,17933002
231,462,463,27,78,18983592,0,1,26931837
232,464,465,27,87,19172467,0,1,13287242
233,466,467,27,98,14659849,0,1,12731930
234,468,469,28,58,16899239,0,1,18409472
235,470,471,28,68,17269346,0,1,6363405
236,472,473,28,76,16401200,0,1,5970545
237,474,475,28,79,19788908,0,1,22086186
238,476,477,28,82,15172570,0,1,3053873
239,478,479,28,85,16470964,0,1,8124446
240,480,481,28,86,16096226,0,1,23754431
241,482,483,28,87,20238083,0,1,4687954
242,484,485,29,37,23060852,0,1,13245468
243,486,487,29,54,15125628,0,1,1067457
244,488,489,29,64,19342849,0,1,52277448
245,490,491,29,65,17955980,0,1,20675772
246,492,493,29,70,17820040,0,1,3751897
247,494,495,29,82,19704126,0,1,27487153
248,496,497,29,83,16262686,0,1,5471246
249,498,499,29,86,19745667,0,1,6605158
250,500,501,29,87,18381039,0,1,15470187
251,502,503,29,98,15136073,0,1,3474226
252,504,505,30,31,19836178,0,1,11212684
253,506,507,30,36,18756726,0,1,6744466
254,508,509,30,38,16290124,0,1,8926814
255,510,511,30,41,20003064,0,1,9734890
256,512,513,30,44,17788824,0,1,11957779
257,514,515,30,57,18108112,0,1,15061825
258,516,517,30,58,16622913,0,1,59320223
259,518,519,30,67,18812736,0,1,10949474
260,520,521,30,73,20558337,0,1,12281381
261,522,523,30,78,20341391,0,1,7873524
262,524,525,30,84,14966620,0,1,1400155
263,526,527,30,86,14924224,0,1,4195235
264,528,529,30,89,18164241,0,1,46866936
265,530,531,30,92,17559781,0,1,6906066
266,532,533,31,35,16873927,0,1,4138005
267,534,535,31,54,17830794,0,1,13575204
268,536,537,31,57,19114025,0,1,24303476
269,538,539,31,81,19716858,0,1,7045989
270,540,541,31,82,15820685,0,1,20221208
271,542,543,31,99,16356481,0,1,8026471
272,544,545,32,33,17453271,0,1,31502209
273,546,547,32,34,16822759,0,1,16032512
274,548,549,32,39,17967665,0,1,7228355
275,550,551,32,46,19220545,0,1,8600079
276,552,553,32,53,22219878,0,1,20230581
277,554,555,32,71,17235672,0,1,4186443
278,556,557,32,94,21698956,0,1,3835612
279,558,559,33,36,17516165,0,1,10997772
280,560,561,33,42,17824099,0,1,4479304
281,562,563,33,46,14689658,0,1,6604680
282,564,565,33,47,16189079,0,1,6268328
283,566,567,33,57,17786141,0,1,15909458
284,568,569,33,67,15622520,0,1,5591671
285,570,571,33,70,16534140,0,1,8787324
286,572,573,33,92,15993334,0,1,24167473
287,574,575,33,93,17948584,0,1,9067717
288,576,577,34,38,17903113,0,1,6524430
289,578,579,34,45,19833889,0,1,8451224
290,580,581,34,46,18504565,0,1,6232916
291,582,583,34,62,20249199,0,1,12638738
292,584,585,34,78,14511171,0,1,2252675
293,586,587,34,87,18796903,0,1,6337057
294,588,589,34,94,19802926,0,1,5477673
295,590,591,35,68,15600794,0,1,4021188
296,592,593,35,76,21668775,0,1,5012075
297,594,595,35,77,17025440,0,1,13276626
298,596,597,35,79,18467967,0,1,7583648
299,598,599,35,80,18390921,0,1,34667148
300,600,601,35,82,17393292,0,1,11065758
301,602,603,36,42,14665413,0,1,16601739
302,604,605,36,43,20137168,0,1,20640967
303,606,607,36,45,19470350,0,1,30185110
304,608,609,36,46,20036458,0,1,37956381
305,610,611,36,48,17005897,0,1,7503964
306,612,613,36,65,18667166,0,1,15762982
307,614,615,36,84,22070983,0,1,20590315
308,616,617,36,97,18800416,0,1,28400479
309,618,619,37,56,19090342,0,1,15859943
310,620,621,37,57,18455423,0,1,19993541
311,622,623,37,63,21384099,0,1,7929641
312,624,625,37,81,17344175,0,1,8307631
313,626,627,37,88,17412842,0,1,21226965
314,628,629,37,98,15926377,0,1,8569144
315,630,631,38,52,19029527,0,1,6579920
316,632,633,38,78,19222619,0,1,22574577
317,634,635,38,89,18505281,0,1,50873685
318,636,637,38,95,18832712,0,1,6412020
319,638,639,38,96,20521673,0,1,14118689
320,640,641,39,47,21178175,0,1,27268012
321,642,643,39,61,18320610,0,1,20034824
322,644,645,39,70,20030295,0,1,14272167
323,646,647,39,77,16834256,0,1,3218730
324,648,649,39,83,21514356,0,1,9366856
325,650,651,39,87,16082216,0,1,12593087
326,652,653,39,89,13849158,0,1,4848998
327,654,655,39,91,17516775,0,1,10241635
328,656,657,39,93,16585908,0,1,14570593
329,658,659,39,96,19337831,0,1,6165393
330,660,661,40,45,16649960,0,1,7804910
331,662,663,40,46,19623021,0,1,14567968
332,664,665,40,51,17331447,0,1,7623251
333,666,667,40,56,16044016,0,1,25230751
334,668,669,40,76,20792921,0,1,30926975
335,670,671,41,45,18604131,0,1,28253155
336,672,673,41,50,15891042,0,1,8055783
337,674,675,41,52,16923594,0,1,9925556
338,676,677,41,66,20472954,0,1,22474560
339,678,679,41,74,16001114,0,1,12409807
340,680,681,41,82,19974446,0,1,9040312
341,682,683,41,97,17328825,0,1,9118234
342,684,685,42,43,15049289,0,1,10832440
343,686,687,42,51,18927657,0,1,35852314
344,688,689,42,59,17654235,0,1,10081221
345,690,691,42,73,18917300,0,1,9191398
346,692,693,42,92,19440432,0,1,15288574
347,694,695,43,52,19475618,0,1,28912222
348,696,697,43,58,15473453,0,1,7118329
349,698,699,43,64,19305666,0,1,19948287
350,700,701,43,73,19463556,0,1,41205312
351,702,703,43,83,18125363,0,1,37211616
352,704,705,43,89,17131685,0,1,22310391
353,706,707,43,99,19128913,0,1,3962988
354,708,709,44,48,20087258,0,1,19816824
355,710,711,44,70,18840095,0,1,10879276
356,712,713,44,87,16076322,0,1,16874276
357,714,715,44,89,17233113,0,1,3356430
358,716,717,44,94,21254119,0,1,9661782
359,718,719,45,51,16934822,0,1,7195297
360,720,721,45,52,15009621,0,1,5176321
361,722,723,45,56,18000154,0,1,18228377
