channel_id,life_time
0,18161117.713542376
1,23624251.452725824
2,23124333.475230444
3,18665549.663434524
4,15227475.520714689
5,18618766.64391269
6,16875801.564296678
7,26990696.682510313
8,15297129.296219634
9,8520665.984241962
10,21439505.130487338
11,14820816.20328184
12,11749590.87007888
13,13310288.875637822
14,15237991.109298674
15,14762024.62956532
16,16784056.660166003
17,21119441.948211584
18,17707269.25309801
19,18651393.98176826
20,13980704.005637819
21,19307918.901147034
22,19637131.699773256
23,17021983.43322007
24,20700887.927494287
25,21587504.7809885
26,15824224.567573894
27,27091790.20838854
28,23039736.76680271
29,19825761.63999349
30,16378431.220885102
31,22899175.52414338
32,19297793.068169635
33,14783304.727006996
34,18194972.796674985
35,20045331.60973394
36,19566962.134621903
37,19500675.778638653
38,17818192.50383625
39,20819907.403445803
40,22809256.595866613
41,23444730.14122356
42,15359382.67850232
43,16597267.010787373
44,24991010.018756106
45,17128195.451102864
46,20462906.865095567
47,14277654.57657454
48,17767341.358555995
49,18870177.100577008
50,14657650.631129801
51,11334884.859546514
52,23862980.893633857
53,17360021.069799427
54,13456839.457625857
55,16487590.019584468
56,13768708.020313457
57,15112338.986327821
58,14633098.69574551
59,21554950.15640495
60,23013494.200449966
61,17430019.875709135
62,20670504.470614303
63,18338542.60535825
64,17834796.937405456
65,18099692.466925755
66,16360024.665157195
67,14288997.044798234
68,20518035.921836294
69,14607601.970405897
70,15957478.322365778
71,15221999.076957136
72,17623363.30483357
73,20829311.997571193
74,20235460.77444499
75,20321615.558159314
76,21337589.119015865
77,23934508.55215228
78,20768670.580757793
79,18959215.74890431
80,14883540.659330191
81,17628178.835906222
82,17878949.116911042
83,26928042.600390013
84,17857429.45676623
85,13981575.29861672
86,9863769.561523791
87,15442381.08522973
88,21230506.02846547
89,19000686.764186487
90,19778052.240790423
91,13662971.494449256
92,19151309.434959505
93,18721374.618721545
94,15161269.819933739
95,14217335.62787368
96,22502420.436623275
97,12009199.607841922
98,16850106.083262783
99,19222371.995309558
100,16312050.900398584
101,17226513.16999872
102,17312824.825659208
103,17200051.83166548
104,16647418.568049196
105,17513521.962857097
106,17449692.849843755
107,22089698.674221717
108,17556563.848261986
109,27300922.621003553
110,17669283.357761495
111,14841166.375041962
112,12796545.913267309
113,19653284.354043838
114,19330985.960787643
115,24270863.630496398
116,19683537.83373867
117,20707886.72905034
118,14251532.224545306
119,16101280.61740187
120,17547830.99784792
121,15336673.94958847
122,16918300.451793544
123,17755165.173952807
124,13130796.803529363
125,13122880.650101751
126,16047163.32984662
127,18133484.882430322
128,18824764.868178595
129,23741898.77574965
130,15421601.122654319
131,20944469.414118294
132,23324475.632131673
133,13394524.793357907
134,23940155.538080227
135,21120324.967231583
136,17974166.716233887
137,13250602.807112012
138,18757245.62204706
139,16874051.854741193
140,17546989.867920656
141,16769851.556796856
142,19564062.93784227
143,17891575.666579537
144,15550131.94926249
145,16423028.614287008
146,13288248.206718072
147,15886252.315385656
148,16721195.315877855
149,17222840.725826465
150,15931427.409272462
151,26018606.17152337
152,18815634.4809034
153,20799574.32633094
154,23082800.11960538
155,18935973.94142952
156,17626397.340614144
157,14773254.708423423
158,17756295.88740957
159,19771159.206526943
160,18636158.747732658
161,12697176.916061949
162,14785408.58253553
163,19606123.249278396
164,21142618.337776497
165,21239503.229291614
166,17465174.709465068
167,17608837.992647223
168,17759257.732796624
169,13296521.1623656
170,18063747.726799186
171,14633596.600384967
172,16528086.696236076
173,16071621.930332897
174,21213260.375304814
175,20521439.369585086
176,22395807.420431454
177,19450960.7364766
178,18606133.645463675
179,15933565.092212422
180,19381075.946839392
181,21283534.653719507
182,14502540.03139502
183,21280325.63212235
184,19730038.73760435
185,17717124.35853045
186,18032558.610307846
187,25490244.71875007
188,20330796.54379935
189,17385324.021763436
190,22292267.389728066
191,17870138.524031315
192,21330652.687015176
193,22549635.985955365
194,19645693.045544986
195,19555186.495064463
196,22575461.37743927
197,13417291.734204248
198,19822051.45453819
199,19605822.9364844
200,20053058.96560967
201,15995709.198096706
202,22028742.701859977
203,21288163.120543964
204,19620782.18101774
205,18100515.31161992
206,25185995.809009504
207,25299542.216806766
208,16702444.99242968
209,19552002.27006931
210,15132132.05324199
211,16838044.302022796
212,21927344.805363018
213,24627939.59673581
214,12434613.93445915
215,17484073.19264517
216,17963502.3323633
217,17981031.43592499
218,20335438.57737155
219,21000328.070539024
220,24522915.690220274
221,17039708.38331327
222,16094197.002730258
223,20507212.673737016
224,12552915.454449015
225,24578223.92777644
226,14774050.2982254
227,11868554.66980734
228,15436310.236962894
229,24545236.326753557
230,25261899.959428392
231,23352223.524887368
232,16759137.374413446
233,15465429.098474367
234,16491688.652311567
235,16268892.882388204
236,23852725.301137097
237,15266903.432933692
238,12328934.688922025
239,24116696.47045052
240,19847607.52222593
241,21109457.778304916
242,13817231.310575692
243,19490944.625213847
244,15931354.676655773
245,17173836.21180667
246,16487803.709582163
247,17775113.88213684
248,12445208.127940284
249,14690211.278563462
250,17960708.964680083
251,16573620.193232406
252,19897808.0660768
253,22793781.716376074
254,19151782.671626035
255,23296231.46210908
256,12098883.67041819
257,16602933.01301855
258,16902763.579481788
259,19496707.84640625
260,16574065.873907018
261,15623038.084808039
262,17925028.56550462
263,14414672.592218546
264,18776746.662295688
265,20094451.42864461
266,15231741.180144938
267,13326551.08560262
268,11581787.227171572
269,16546720.605973873
270,20488793.3362122
271,16167305.243430018
272,18021894.83611352
273,17076609.383419875
274,16268025.662634933
275,17284561.78411609
276,19838131.118988696
277,22300845.22558048
278,21255799.7211719
279,22050887.56265291
280,14450628.118310213
281,13993757.038086172
282,21338971.665664457
283,10709906.865884356
284,13374647.495924344
285,18804329.715516362
286,18882369.581809737
287,18788836.344947718
288,15754369.790345792
289,16131894.633063637
290,16300870.140378315
291,23070092.524907626
292,17554933.661323573
293,21716579.406983916
294,19020051.8708211
295,17384572.160163097
296,15451161.045201942
297,15408130.716412364
298,29255900.11401666
299,19942804.546213847
300,18520021.705890354
301,18330673.147117466
302,16567242.116807498
303,16306327.931605138
304,17535954.18966265
305,20408224.791755084
306,17223981.80752637
307,13739504.046850218
308,18798421.758322265
309,17622242.443541914
310,20207524.410398655
311,20537658.941948805
312,15244930.446726426
313,21471532.04715349
314,18846175.965154115
315,15896001.026760034
316,18666519.931008536
317,18779287.218717176
318,16652180.696775869
319,21430471.851654865
320,18706631.47587496
321,18424918.827184763
322,19449246.400888413
323,21506265.424744256
324,17351163.16222832
325,18772616.224081945
326,22172460.927737277
327,21116147.683877535
328,25904811.371394396
329,18730601.4713895
330,19697956.817070473
331,16194382.593260337
332,19200451.620734524
333,23006261.134022865
334,18949076.732554313
335,18895187.133627255
336,16708372.790820882
337,14581036.981451081
338,19178309.58644602
339,18708701.37430726
340,16245753.758718366
341,15847132.489406109
342,25284336.76107753
343,21859145.7881414
344,16577904.532438735
345,24695323.756294455
346,14891570.059351714
347,14721538.1910674
348,24545315.45151537
349,22048774.493611153
350,16681556.267325185
351,17962435.113839645
352,20297628.986662712
353,16525920.93653596
354,25443450.83581098
355,16885624.627191883
356,23806131.25993764
357,19981999.18234437
358,27224492.76238446
359,12084187.609568529
360,25502923.513619
361,20169047.837795492
362,18488298.486090522
363,14339251.053210108
364,7985899.0443300195
365,18444094.101134874
366,16352334.398969425
367,21166911.21095432
368,15168916.986282818
369,15000224.936683144
370,17728187.85718195
371,13279318.911126703
372,15189305.054536339
373,17786085.38675103
374,12707543.013114756
375,14399709.525372725
376,14052018.388008311
377,23073958.610686332
378,18166386.393998172
379,22471570.778020754
380,17402347.196758974
381,12565837.341302972
382,19372392.234925892
383,15285675.94273861
384,22219496.028798364
385,20371789.232812196
386,23655264.8531169
387,16211627.20704405
388,18857057.015208058
389,11484435.453707563
390,15218421.76081473
391,17847706.902450986
392,25300676.77641441
393,13767026.027786223
394,18683711.403840575
395,24453804.68172229
396,18589397.43108903
397,16418896.33030419
398,21985993.620013114
399,14124282.042460715
400,11590078.481712844
401,16353387.090654826
402,21302755.221286297
403,25931091.134070586
404,19799169.944755193
405,16610941.480232883
406,16880082.00094727
407,18248385.035158817
408,23279973.047150552
409,13161701.670163697
410,23128826.005039714
411,15636760.666111747
412,15900450.488671035
413,16855944.771436237
414,16493803.878610129
415,16993458.296496123
416,11709438.489963967
417,13042163.73201827
418,20313238.576455276
419,17470588.189065445
420,16846846.504799973
421,17736991.836837355
422,16575441.9078357
423,14808178.043334106
424,23750762.752299983
425,26346825.425903454
426,17626572.207333047
427,13165774.942645375
428,17631109.297563422
429,13970319.242538791
430,18820970.69959753
431,15607178.746677816
432,14773486.730700856
433,15374430.104319494
434,20412309.52657259
435,17992564.381861523
436,15710908.137043098
437,15064482.029701123
438,16404360.491879733
439,19527354.536296867
440,20481605.908351645
441,16707853.987389777
442,15091613.446146961
443,15018618.50835698
444,15884603.472084396
445,18922839.567792963
446,18418305.94628024
447,18183191.544115048
448,16452015.961497137
449,22321061.156553987
450,13714820.315346556
451,21393895.01740793
452,16925128.678746294
453,20232341.891742837
454,18084284.272070825
455,11100994.092695462
456,19516779.374085728
457,18175702.53253436
458,12850412.706698798
459,21002721.105044797
460,18925073.81607227
461,15927871.568416636
462,15678277.956330307
463,17048987.55646321
464,19144200.504441373
465,16114664.811063092
466,23182232.459221046
467,21252455.59305937
468,13400140.542395756
469,22932985.917029835
470,13760113.00300578
471,15526394.062686149
472,16409052.10593203
473,14385604.666031916
474,16922637.792176373
475,18517884.159670018
476,13178903.452424424
477,20739750.986050665
478,15633584.758204956
479,22364456.67196602
480,17596047.485218316
481,13581440.325476803
482,18129599.265829206
483,15033750.451716013
484,21731504.201863017
485,11197458.762157556
486,15017611.873401325
487,20988088.068150528
488,16822232.10417282
489,23536398.696911693
490,19683184.488977294
491,24132501.336651392
492,15277826.422260944
493,18766806.821048528
494,17481869.210920453
495,16173184.84962504
496,19269526.949112855
497,23147112.57827475
498,18902310.24875
499,13089843.163055914
500,22071317.13348141
501,13814344.48754846
502,15279580.15037713
503,12854830.532635555
504,16544320.394766817
505,24488819.758495856
506,15759748.44812997
507,14643323.318461217
508,15023794.813334452
509,22982778.04668088
510,15902127.088241776
511,20111777.353233725
512,12423629.951554714
513,16195562.69763168
514,22173388.883346602
515,18817222.387751877
516,11040612.149179017
517,13401854.318005593
518,17493164.761520628
519,16513184.382413007
520,12030706.11353515
521,23818514.937095664
522,26505191.842349224
523,16023223.805725968
524,22119642.241308853
525,20738079.767676428
526,23803431.105291635
527,18455724.106511157
528,15937969.249707522
529,25294004.614603378
530,21110199.001507405
531,12513815.851480596
532,18923674.487879712
533,11888061.87762176
534,14031843.646602375
535,15250636.037608415
536,20684886.880597945
537,15230819.685621042
538,22988779.170229387
539,21958793.623153586
540,21185657.747167226
541,9690183.424704628
542,15616752.215058584
543,17428659.922205932
544,20365334.194926105
545,14038144.20862922
546,13681020.48146262
547,22795205.28538564
548,18564699.796435904
549,14460384.811384533
550,13829174.596109318
551,15912925.260863896
552,15265323.611359714
553,18825373.558006667
554,19032039.752747912
555,12420284.352102
556,28970477.889729258
557,16001026.732629439
558,24840627.79829629
559,21441403.429443467
560,15776346.82872133
561,14826593.31471577
562,15266821.787115147
563,17051132.12333971
564,21941552.531045076
565,22617011.42872689
566,10779126.529694373
567,19223318.06952841
568,12042552.426922077
569,18256044.420038823
570,17207778.954665422
571,15103879.231598748
572,18265987.905813165
573,13198627.654382324
574,12715036.61785165
575,18760561.93079148
576,21081069.9690649
577,16699693.671238791
578,14795787.484619373
579,15192363.664177721
580,17915293.87740963
581,22151573.31802655
582,21788604.951189138
583,17605251.36440359
584,16262183.882737795
