channel_id,life_time
0,8.512959266646016
1,1.4645313351775904
2,2.473042503458388
3,2.4402945185378004
4,2.968427444101383
5,4.033284005538122
6,2.1304468657760176
7,1.7214600851833277
8,1.7402433475515409
9,1.6441262983599734
10,1.4813541001461221
11,1.4106458188229023
12,3.08337328509234
13,6.98276442335205
14,2.6256249938865897
15,2.371653253016603
16,1.9154842317014509
17,2.9164444651169235
18,1.5094267326007849
19,3.6130066248412067
20,8.100255065281608
21,2.8521229250943243
22,2.111940916960401
23,2.831550163890221
24,6.859495123608432
25,3.7701534120356124
26,4.580462827283063
27,2.716297130627723
28,1.3792245429304018
29,8.553052558499255
30,6.145047038665388
31,2.57392287176594
32,3.074681498986961
33,1.9637914455596672
