channel_id,life_time
0,9648.395279374674
1,9904.820096969683
2,11575.513143652002
3,10693.10336589069
4,13192.196797938152
5,11912.305414387032
6,9483.512121212136
7,15668.019516012397
8,14692.364709943302
9,9153.713087923168
10,8936.980462235648
11,6095.500234524394
12,11768.658002558834
13,14674.590479628672
14,16335.656397011757
15,10538.853039126014
16,11722.71599036512
17,9618.527636363644
18,11284.002730943945
19,10956.670058585874
20,15183.905482723023
21,9708.242146673361
22,4829.8265213890245
23,15308.711436121097
24,18604.436983297433
25,8687.586866935473
26,18219.311050911037
27,14576.223246435822
28,18447.054086492288
29,8114.035693856999
30,9834.98557884133
31,8288.021098790321
32,11769.769063291154
33,10910.24042204164
34,14326.747593041628
35,17773.405220095665
36,9033.392100251875
37,16115.855227436823
38,7291.467748863067
39,12198.14708379887
40,16002.422718701715
41,16995.64624479166
42,16362.250431331624
43,9533.60406057548
44,13602.742396534148
45,11025.783750884268
46,11053.303736842112
47,13537.705994874435
48,19461.719076549867
49,6153.55949572221
50,7072.42045239295
51,14668.314634665314
52,11872.677048101288
53,10226.240731781372
54,7938.763723286303
55,7119.38131417044
56,8893.823366381492
57,16473.9640287657
58,12581.553864535777
59,15283.795268969143
60,16876.969615706792
61,21210.281744620617
62,6068.94877004538
63,11809.408276541963
64,14982.945531794861
65,7447.496548565665
66,16108.000285493832
67,9204.963303778322
68,6749.375558631097
69,6782.511565173623
70,10138.912403729817
71,5043.9618958228475
72,10340.151681519008
73,8535.583735753919
74,17344.285818848177
75,15149.891744735514
76,8993.43386888555
77,10472.294398788494
78,10911.427990413726
79,8427.047456423188
80,13101.63895089515
81,9682.800977744051
82,13892.639601358429
83,21459.437352743564
84,15522.268304756935
85,18536.007813586955
86,7592.913727593153
87,12192.62391886413
88,9013.643164480322
89,17796.70250754029
90,6822.758784343437
91,8493.736168935933
92,14416.278672122777
93,8712.409799999998
94,20368.603977136627
95,15671.25278435411
96,11526.842248097439
97,6071.693681268873
98,5836.601126824379
99,17721.746841160966
100,11479.545941416201
101,8417.708300100709
102,16516.257465724782
103,17337.2316356021
104,19545.168897893025
105,18582.786728249197
106,6749.991477604431
107,18049.773921841523
108,7539.546497477279
109,18509.92621460177
110,12678.118227018802
111,16002.742609639838
112,16713.510317545773
113,8545.707327927017
114,12432.641081436539
115,6592.75430951182
116,9914.775888719518
117,11837.88666852227
118,17630.337189600843
119,7895.986560422964
120,18133.583087802326
121,9724.652439332653
122,13798.089067381306
123,10277.563524507319
124,18420.237399892354
125,15162.107421052631
126,15490.2278257732
127,18151.915224348722
128,16351.55881243524
129,11524.13102032519
130,14204.422101344362
131,9922.675446981235
132,11485.399792366405
133,6201.025246727094
134,14419.020533536564
135,13784.983558269718
136,12188.952339068832
137,18270.482429179974
138,19829.77723853206
139,14843.0492218256
140,10276.955079147647
141,14121.588791582144
142,14043.284970754215
143,9785.365018117778
144,10294.09786914949
145,11676.681633064516
146,13746.837554987233
147,15267.63895482867
148,11249.837504065043
149,17317.03268842889
150,8746.72157540485
151,21519.79748185376
152,21281.700453514743
153,7202.07607971745
154,18806.20693449548
155,20570.23053658538
156,12127.893412955424
157,14159.86829877425
158,16802.14374883722
159,13452.432561832069
160,16635.890199586353
161,12932.395110488784
162,10323.723002019178
163,10725.987917132688
164,13109.57598632218
165,16965.27999475339
166,12515.955480935432
167,11333.748307808555
168,14361.18026915115
169,14115.219567787935
170,10298.586961870857
171,19718.171799890057
172,14782.222878490169
173,16004.544020661178
174,15091.285203407324
175,5829.825566683438
176,14543.286707379153
177,8959.055147755926
178,11978.378149344095
179,18428.31224535318
180,8650.936835264496
181,9140.455510317066
182,13448.854999999967
183,14298.542299032124
184,14304.788709660834
185,17563.6993950104
186,17629.75779787798
187,14960.134517671519
188,8436.315421906698
189,9842.261389170038
190,16868.977560340256
191,15132.277656539656
192,8003.944615927419
193,21601.82287451199
194,22393.297740470847
195,11155.27669934309
196,11782.525639016887
197,10850.852065151494
198,12423.992977122505
199,15180.547806552275
200,13753.06073149565
201,8083.757366935481
202,13906.426740438545
203,14770.951803790971
204,7779.3030040322765
205,12219.604631687223
206,11497.282874810686
207,13370.31211167513
208,20893.61221352717
209,14837.148019959068
210,11364.756314487635
211,14796.748950025485
212,13628.899553049718
213,12274.397085656394
214,8806.050138608869
215,18573.50705681218
216,15497.991534421202
217,16872.998578220813
218,12155.672714285727
219,11271.515884830036
220,7573.330689168758
221,8618.300517866146
222,16582.94616545266
223,13086.831255991843
224,10720.665365569621
225,16480.678550945377
226,13307.102767321607
227,15972.96344033794
228,14891.375141884815
229,15577.10016397709
230,13560.388898287487
231,17794.617621951213
232,16468.421152083323
233,13422.443447730737
234,18031.901675850902
235,11823.275426380385
236,12682.700403767845
237,9618.902939332673
238,18022.50027874933
239,12847.842023362133
240,16928.081961578413
241,12104.307226673443
242,14289.103980661586
243,5668.34984448919
244,17680.094060335767
245,11333.844421504293
246,9489.135156991431
247,12555.733187024834
248,12581.17305346231
249,12433.115376016243
250,10759.114088190596
251,9198.799573662971
252,14529.635972406759
253,10208.781721743535
254,12314.626152988856
255,11541.135050890594
256,11941.649510421952
257,20003.77781222465
258,15831.793553497979
259,12439.814959390857
260,13787.56953340133
261,17544.465926462937
262,9697.680529974808
263,10000.476023713436
264,15014.02838888889
265,6193.43312298387
266,15517.175041407889
267,14995.14374484536
268,18641.010877572542
269,14641.906248335892
270,16163.981135400521
271,10432.104580889796
272,19655.047818474755
273,16570.232843198373
274,14071.854986761711
275,4614.331143935585
276,15765.560349279813
277,17229.028629687476
278,5610.683055975783
279,16521.246822791432
280,14469.441362790712
281,13102.307156742985
282,15963.701205450721
283,14932.089064928412
284,17579.047627400098
285,17510.633412748168
286,11109.959565195339
287,10649.578286582266
288,11551.727658176273
289,11927.88261130743
290,11030.73288294656
291,10240.592503782133
292,19377.968335284728
293,11871.779438446027
294,11653.469812595225
295,6588.5929854051265
296,9051.310578014185
297,13724.750445696707
298,10918.42917208124
299,16911.95879277863
300,15456.356864684776
301,8753.602900201618
302,16075.702193952038
303,14138.662538148506
304,13046.199937307318
305,18946.690821543387
306,8780.458004044494
307,9032.240428643483
308,11331.915107902714
309,14342.736814739008
310,22244.545688221697
311,19784.08929918258
312,15055.295986625524
313,17423.447414937735
314,18119.578147290886
315,17169.58886121371
316,16146.127753502864
317,10867.743843196784
318,8884.705825340745
319,14551.046793316204
320,10597.614870594129
321,12176.449380111048
322,14928.368462678933
323,17124.555170957785
324,14307.783234010172
325,13130.355636913771
326,11227.936190716448
327,12585.088375316136
328,6907.286272177413
329,8120.416399295064
330,11480.238776817498
331,18876.163350345545
332,18548.82146002134
333,14940.123880227175
334,13845.822919816104
335,17106.60636694386
336,17178.313322614653
337,15000.720431352447
338,16364.560838676329
339,13592.828022460422
340,7628.328358329139
341,15019.366272914482
342,15626.085902426405
343,15818.221962636231
344,10315.41534784809
345,11998.675183112913
346,16332.011361590792
347,14887.620532619776
348,21238.761315585158
349,15810.746985507243
350,15280.02594304773
351,12774.214180785139
352,14331.91821092953
353,9845.639922256103
354,12654.516785094424
355,18219.19267655132
356,11759.584275914669
357,13766.259479654127
358,10916.04310616784
359,16493.250249869037
360,7682.73257937311
361,14161.402649769583
362,8111.278091367989
363,11713.973111788631
364,13155.658424720237
365,15885.429527835071
366,12207.039297119729
367,10402.559984825515
368,14831.654981751832
369,11224.564929113898
370,11422.385913863422
371,17432.29864274403
372,15038.608143881203
373,14029.62802441507
374,15661.218066462152
375,7369.913439859079
376,18061.91587368972
377,18430.986005339037
378,14886.06537792818
379,19460.309483528195
380,21120.271212910528
381,10715.619026767676
382,19917.479238966625
383,7214.660299244346
384,16963.895085550328
385,18220.93588865324
386,8739.763451743309
387,12840.053815228413
388,14293.36831473901
389,18513.735583643112
390,9147.951644982342
391,16148.2786875973
392,15301.871543896095
393,16500.755902083332
394,8777.147264542238
395,11126.072833333357
396,15952.61977618068
397,16169.423581516074
398,8385.782963581185
399,6798.581980875696
400,11113.81223674913
401,18690.333468580742
402,12383.1398228745
403,7164.150102473506
404,10572.396132352922
405,14417.483151422768
406,11672.862218526094
407,11620.888325734539
408,15536.176247156176
409,19414.852816123675
410,10096.747031995934
411,10896.67710991821
412,12123.892983007208
413,7357.949983895325
414,12129.750233739862
415,8444.474561837467
416,13233.858015298298
417,17536.10419637306
418,18734.063999999984
419,14260.672115800313
420,7973.812733635441
