id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,1,105875978,0,1,14182990
1,2,3,0,4,96336585,0,1,7280880
2,4,5,0,5,114427894,0,1,30454414
3,6,7,0,6,127857498,0,1,82945352
4,8,9,0,9,117901359,0,1,110644450
5,10,11,1,2,108312130,0,1,7070112
6,12,13,1,4,138931386,0,1,7132338
7,14,15,1,6,108479385,0,1,25321971
8,16,17,1,7,119818799,0,1,21268674
9,18,19,1,9,87146218,0,1,17549144
10,20,21,2,5,121630312,0,1,20402612
11,22,23,2,6,135319184,0,1,40245125
12,24,25,2,9,109073526,0,1,3338885
13,26,27,3,4,134205039,0,1,20876678
14,28,29,3,5,96719227,0,1,2472346
15,30,31,3,6,113542079,0,1,13644120
16,32,33,3,7,116032782,0,1,24331017
17,34,35,3,8,121783747,0,1,1424495
18,36,37,3,9,131493883,0,1,15823723
19,38,39,4,5,126045863,0,1,89170612
20,40,41,4,6,108402576,0,1,24892121
21,42,43,4,7,114029408,0,1,3712662
22,44,45,4,8,101013498,0,1,16535585
23,46,47,4,9,115311108,0,1,7165408
24,48,49,5,6,117207295,0,1,90488107
25,50,51,6,7,116264393,0,1,13042535
26,52,53,7,8,100565449,0,1,1672717
27,54,55,7,9,132213679,0,1,59828951
