channel_id,life_time
0,3.0170486604380513
1,3.193196899286206
2,2.0217169372127386
3,2.221899955769055
4,2.5506252754289913
5,1.6249428783354225
6,1.3323239486342573
7,1.1352342641870738
8,3.885996759687925
9,5.769730253964252
10,5.56550026815426
11,8.458240889801964
12,3.0607420843389646
13,4.696413277372029
14,2.786812220625767
15,2.778688429692014
16,2.3361817425702007
17,5.069713125034473
18,7.578114748542634
19,2.945133433346324
20,1.7429789018106798
21,1.4612502878907991
22,2.0289320870708902
23,10.873262154522989
24,1.5701517425853428
25,2.216388787475098
26,3.649810110721293
27,2.8444033595470026
28,4.213889059558218
29,1.9373280477174086
30,1.792238538676936
31,9.867889074078477
32,4.500669156930157
33,6.455601567499708
